Precinct,Mondale,Reagan,Total,demPERC,repPERC,CODE
53084,62.9040574766114,312.919895578988,384.30707154947,16.3681759024083%,81.4244438223165%,17
53085,116.212580761875,316.168198993302,440.837942508707,26.3617464732133%,71.7198245672915%,15
53086,162.057910787202,322.664805821932,498.514683521647,32.5081519449697%,64.7252360838276%,13
53087,84.2274667907169,284.767932654926,373.230469757493,22.5671464726457%,76.2981470510579%,16
53088,120.477262624696,283.685164850155,406.273473695691,29.6542281061984%,69.8261597710517%,14
53089,97.0215123791802,295.595610702642,397.931105329778,24.3814849052263%,74.2831125145828%,15
53090,86.3598077221275,259.86427314518,350.476051069757,24.6407158088354%,74.1460856888786%,15
53091,63.9702279423166,308.588824359901,378.905168834907,16.8829124551186%,81.4422313922976%,17
53092,54.3746937509691,249.036595097464,307.659337030454,17.6736692849295%,80.9455671006704%,17
53093,61.8378870109061,389.79640971777,451.634296728676,13.6920263715171%,86.3079736284829%,18
53094,33.0512844368636,303.174985336043,339.412305909423,9.73779791168909%,89.3235100959921%,18
53095,53.3085232852639,370.306589231881,425.739136608156,12.5214054103577%,86.9796918794209%,18
53096,62.9040574766114,245.788291683149,315.068343453221,19.9652103372775%,78.0111035558994%,16
53097,107.683217036233,352.982304355536,471.263608126909,22.8498902056605%,74.9012438619024%,15
53098,102.352364707707,330.244180455333,445.340689709103,22.982935777677%,74.1554023889101%,15
53099,63.9702279423166,479.666137513811,547.884413638149,11.6758619792688%,87.5487832056867%,18
53100,104.484705639117,329.161412650561,438.947122667463,23.8034834364941%,74.9888530195302%,15
53101,147.131524267328,347.568465331678,505.305920375004,29.1173165274092%,68.7837706460546%,14
53102,84.2274667907169,363.809982403252,451.210507460314,18.6670003020985%,80.6297673454005%,17
53103,54.3746937509691,265.278112169038,323.887876231857,16.7881226008116%,81.904304432543%,17
53105,125.808114953223,351.899536550765,486.172658298374,25.8772501509149%,72.381597472476%,15
53106,75.6981030650747,289.099003874013,370.111089187043,20.4528060024754%,78.1114136593489%,16
53307,74.6319325993694,391.961945327313,472.977716261001,15.7791646484643%,82.8711230680937%,17
53308,43.7129890939164,377.885963865283,424.772011225544,10.2909297078676%,88.9620676218788%,18
53309,103.418535173412,413.617301422745,523.411830889617,19.7585398476066%,79.0233000121033%,16
53310,89.5583191192433,264.195344364266,356.939699620025,25.0906019180778%,74.0168002173788%,15
53311,53.3085232852639,223.050167782946,278.486637179649,19.1422194706151%,80.0936698585859%,17
53312,9.5955341913475,103.945709258072,114.607177515354,8.37254210371072%,90.6973817099251%,18
53325,115.14641029617,462.341852637466,583.851279356925,19.7218734234849%,79.1882914338573%,16
53326,82.0951258593064,282.602397045383,371.069595177721,22.1239160864117%,76.1588663468999%,16
53327,33.0512844368636,215.470793149545,248.522077586409,13.2991341283842%,86.7008658716156%,18
53328,54.3746937509691,294.512842897871,355.250553072129,15.3060124131402%,82.902852747445%,17
53350,56.5070346823797,351.899536550765,410.521539474413,13.7646942361965%,85.7201151981693%,18
53351,113.014069364759,234.960613635434,353.288665248148,31.9891580120122%,66.5066945950273%,14
53352,59.7055460794955,381.134267279597,440.839813359093,13.5435920872377%,86.4564079127622%,18
53353,66.1025688737272,331.326948260105,401.677565315853,16.4566245619788%,82.4857987773281%,17
53354,137.535990075981,377.885963865283,523.921972325734,26.2512353634353%,72.1263821381293%,15
53355,132.205137747454,386.548106303455,520.864290271749,25.3818778166726%,74.2128253986815%,15
53356,91.6906600506539,341.071858503049,445.501529270452,20.5814467575017%,76.5590769265336%,16
53357,71.4334212022536,207.891418516144,281.448863809408,25.3806038636656%,73.8647211796613%,15
53358,82.0951258593064,233.877845830662,318.096995780979,25.8082053424459%,73.5240662227741%,15
53359,125.808114953223,321.58203801716,459.067151641627,27.4051659987722%,70.0511977097862%,15
53360,62.9040574766114,276.105790216754,344.319907920891,18.2690736229704%,80.1887383985333%,17
53361,41.5806481625058,283.685164850155,327.389837103671,12.7006533038284%,86.6505714898913%,18
53362,53.3085232852639,282.602397045383,335.910920330647,15.8698393112051%,84.1301606887949%,17
53363,59.7055460794955,263.112576559495,331.309085173719,18.0211013676819%,79.4160463246984%,16
53364,57.573205148085,296.678378507414,358.49963183752,16.0594879422857%,82.755560162437%,17
53365,33.0512844368636,220.884632173403,255.001850676201,12.9611939478948%,86.6207957266476%,18
53366,103.418535173412,331.326948260105,437.90556382969,23.6166296378992%,75.6617352295082%,16
53367,65.0363984080219,369.22382142711,435.326153901066,14.9396947151497%,84.8154465607921%,17
53368,42.6468186282111,174.325616568225,218.034447241941,19.5596701198725%,79.9532453579619%,16
53369,93.8230009820644,250.119362902236,349.252424111826,26.8639512583665%,71.61564119084%,15
53370,106.617046570528,345.402929722135,459.457982631628,23.2049611935916%,75.1761733997476%,16
53371,56.5070346823797,324.830341431475,387.683492646544,14.5755586075206%,83.7875090357863%,17
53372,94.8891714477697,310.754359969444,406.692565592549,23.331916901288%,76.4101403025837%,16
53379,81.0289553936011,559.790955066909,644.005946597025,12.5820197502467%,86.9232587097815%,18
53381,113.014069364759,182.987759006398,301.315810619112,37.5068500828249%,60.7295576791719%,13
53383,66.1025688737272,403.872391179801,472.098984144538,14.0018451836976%,85.5482440640354%,18
53384,92.7568305163591,507.818100437873,609.061971468532,15.2294569126865%,83.3770821733384%,17
53386,125.808114953223,292.347307288327,420.270390482819,29.9350412977443%,69.561718814516%,14
53388,120.477262624696,369.22382142711,492.891042208751,24.4429807619979%,74.9098258658828%,15
53389,75.6981030650747,337.823555088734,417.76970633583,18.1195768666443%,80.8635834445042%,17
53391,53.3085232852639,193.815437054113,251.366874692085,21.2074575659839%,77.1046054861165%,16
53392,57.573205148085,281.519629240612,339.092834388697,16.9785968057614%,83.0214031942386%,17
53393,102.352364707707,257.698737535637,363.241060400288,28.1775316355799%,70.9442752016128%,15
53394,76.76427353078,341.071858503049,421.022168170344,18.2328341199653%,81.0104275471435%,17
53396,86.3598077221275,499.1559579997,589.758680074535,14.6432448796198%,84.6373228345898%,17
53397,58.6393756137903,212.22248973523,272.985889440031,21.480735042414%,77.7411939388357%,16
53399,53.3085232852639,243.622756073606,297.980313534204,17.8899480482441%,81.7580038037115%,17
53400,62.9040574766114,178.656687787311,245.808793445944,25.5906457188826%,72.6811621678618%,15
53402,74.6319325993694,328.07864484579,406.95862562718,18.338948458053%,80.6171989450218%,17
57002,43.7129890939164,116.938922915331,163.841870166192,26.6799866539465%,71.3730396245567%,15
57007,17.0587274512844,80.1248175530972,98.2455570498869,17.3633576555756%,81.5556651711096%,17
58109,98.0876828448855,294.512842897871,393.662537788261,24.9166921993588%,74.8135305311374%,15
58114,111.947898899054,383.299802889141,499.495749970216,22.412182467164%,76.7373502000761%,16
58115,44.7791595596217,276.105790216754,329.383756351962,13.5948293430029%,83.8249564200494%,17
58117,97.0215123791802,325.913109236247,429.305482079574,22.5996444091988%,75.9163632519925%,16
58118,109.815557967644,403.872391179801,517.910041589123,21.2035969858188%,77.981185678614%,16
58119,34.1174549025689,206.808650711372,241.988117659447,14.0988141205275%,85.4623163780366%,18
58120,111.947898899054,425.527747275232,544.874718902739,20.5456217760466%,78.0964380458234%,16
58121,53.3085232852639,188.401598030256,242.772133361025,21.9582546593143%,77.6042931377487%,16
58300,134.337478678865,453.679710199293,596.500307372029,22.5209403949361%,76.0569113866926%,16
58313,50.110011888148,309.671592164673,361.905628143831,13.8461543538729%,85.5669456573362%,18
58315,58.6393756137903,305.340520945587,368.235788782255,15.9244096853565%,82.9198383881532%,17
58316,73.5657621336641,361.644446793709,436.259243102707,16.8628546665187%,82.8966841416741%,17
58317,125.808114953223,344.320161917364,472.243245111855,26.6405324492093%,72.9116118613425%,15
58320,92.7568305163591,389.79640971777,485.743198391074,19.0958578161459%,80.2474251845197%,17
58327,122.609603556107,430.94158629909,559.927184148657,21.8974193479335%,76.9638621768858%,16
58328,159.925569855792,660.488360910666,826.776947189747,19.3432545984%,79.8871283428616%,16
58329,44.7791595596217,326.995877041018,373.902982712079,11.9761439812058%,87.454738838716%,18
58350,43.7129890939164,178.656687787311,225.542735147572,19.3812445633929%,79.2119008712102%,16
58375,90.6244895849486,250.119362902236,342.854898708024,26.4323158066132%,72.9519583487819%,15
58376,121.543433090402,440.686496542034,569.629002360889,21.3372971858266%,77.3637744418843%,16
58377,140.734501473097,461.259084832695,606.241634487812,23.2142587158333%,76.0850226366246%,16
58378,101.286194242001,292.347307288327,396.810481817102,25.5250803300821%,73.674290545348%,15
58379,81.0289553936011,388.713641912998,472.928633443115,17.1334424823629%,82.1928752934672%,17
59003,114.080239830465,462.341852637466,582.798086761391,19.5745734966992%,79.3313950645754%,16
59004,113.014069364759,465.590156051781,584.980219710001,19.3192975688622%,79.5907520227938%,16
59005,156.727058458676,363.809982403252,527.982891241751,29.6841168641039%,68.9056385042355%,14
59006,126.874285418928,420.113908251374,551.236241852323,23.016317830009%,76.2130419508816%,16
59008,78.8966144621905,275.023022411982,356.047582985612,22.1590085798669%,77.2433336313635%,16
59009,125.808114953223,367.058285817567,497.092415232898,25.3087979413806%,73.8410554193615%,15
59010,102.352364707707,234.960613635434,339.440924454579,30.1532188177277%,69.219883846644%,14
59011,94.8891714477697,382.217035084369,482.407210909923,19.6699322277518%,79.2312026935555%,16
59012,95.955341913475,224.132935587718,326.455215944911,29.3931103645369%,68.6565644046993%,14
59013,93.8230009820644,175.408384372997,274.549289623445,34.1734633918544%,63.8895786667583%,13
59014,95.955341913475,171.07731315391,270.213557374588,35.5109280399485%,63.3118910894435%,13
59015,138.602160541686,335.658019479191,481.694264339414,28.7738864260222%,69.682793491325%,14
59016,84.2274667907169,285.850700459698,378.586029675743,22.2479067341331%,75.50482005491%,16
59017,86.3598077221275,288.016236069241,380.746904255516,22.6816834902411%,75.6450631246514%,16
59018,85.2936372564222,211.139721930459,299.623317343825,28.4669557805295%,70.4683880420999%,15
59019,153.52854706156,270.691951192895,429.517580611811,35.7444151279842%,63.0223216491668%,13
59020,98.0876828448855,263.112576559495,368.599332132833,26.6109225638904%,71.3817290544293%,15
59021,248.41771850933,572.784168724168,830.762705854589,29.9023676386373%,68.9467840440618%,14
59022,104.484705639117,290.181771678784,401.029493741191,26.0541200260316%,72.359209536358%,15
59023,91.6906600506539,268.526415583353,361.279087679512,25.379454050214%,74.3265870460681%,15
59024,129.006626350339,377.885963865283,515.379630729921,25.031378552472%,73.3218663163096%,15
59025,102.352364707707,347.568465331678,452.044854130395,22.6420815926782%,76.8880482005044%,16
59026,93.8230009820644,336.740787283962,434.811836448048,21.5778396808373%,77.445174913999%,16
59027,144.999183335918,284.767932654926,431.882084232113,33.5737898444495%,65.9365005059758%,14
59028,115.14641029617,255.533201926094,372.803636313274,30.8866113632567%,68.5436452426029%,14
59029,157.793228924381,455.845245808837,622.146337158546,25.3627192671504%,73.269778922233%,15
59030,89.5583191192433,322.664805821932,414.347149032186,21.6143201005316%,77.8730604459566%,16
59031,162.057910787202,512.149171656959,676.3350285556,23.9611884561557%,75.7241825476227%,16
59032,82.0951258593064,325.913109236247,409.070247141058,20.0687110424332%,79.6716729006849%,16
59033,160.991740321497,323.747573626703,487.920216255403,32.9955051989946%,66.3525639727206%,14
59034,165.256422184318,550.046044823964,721.665483431572,22.8993108272979%,76.2189764443846%,16
59035,151.396206130149,433.107121908633,590.875400311814,25.6223572770596%,73.2992305450651%,15
59036,185.513661032718,617.177648719803,807.988392109876,22.9599413610747%,76.3844697209307%,16
59037,86.3598077221275,345.402929722135,438.125753867552,19.7111918118912%,78.8364816888971%,16
59038,95.955341913475,429.858818494319,528.991140694567,18.1393098166985%,81.2601167440939%,17
59039,147.131524267328,461.259084832695,616.881571634752,23.850854204872%,74.7727126311046%,15
59040,97.0215123791802,298.843914116957,396.914460671472,24.4439349009976%,75.2917678059383%,16
59041,127.940455884633,408.203462398887,540.37898859537,23.6760604288472%,75.5402173315339%,16
59042,130.072796816044,421.196676056146,555.478587443698,23.4163475885968%,75.8259068084848%,16
59043,126.874285418928,615.012113110259,745.08420072699,17.028180881454%,82.5426324313658%,17
59044,92.7568305163591,355.147839965079,452.156640683888,20.51431344148%,78.5453110735954%,16
59045,123.675774021812,513.231939461731,647.522700109282,19.0998360367813%,79.2608412608721%,16
59050,87.4259781878327,251.202130707007,340.73915511568,25.6577434307929%,73.7227075126499%,15
59051,130.072796816044,412.534533617973,545.793366570533,23.8318757212735%,75.5843802591656%,16
59052,84.2274667907169,350.816768745993,435.04423553671,19.3606672403799%,80.6393327596201%,17
59053,72.4995916679589,195.980972663657,269.542576377121,26.8972689370319%,72.7087257596949%,15
59054,212.16792267535,561.956490676452,780.483507754663,27.1841647603453%,72.0010717834537%,15
59055,160.991740321497,609.598274086402,778.028020746864,20.6922804871416%,78.3517119989099%,16
59056,52.2423528195586,296.678378507414,348.920731326972,14.972556265395%,85.0274437346052%,18
59057,159.925569855792,509.983636047416,676.289122217096,23.6475147391849%,75.4091141338373%,16
59058,227.094309195224,192.732669249342,427.261062763103,53.1511829621455%,45.1088774630989%,8
59059,67.1687393394325,249.036595097464,320.461226659775,20.9600206675685%,77.7119271785911%,16
59060,61.8378870109061,333.492483869648,398.516407017069,15.5170241229886%,83.6835016068395%,17
59061,87.4259781878327,375.720428255739,466.336364600517,18.7474074132575%,80.5685459630833%,17
59062,75.6981030650747,294.512842897871,372.338892074385,20.3304314097685%,79.0980607094447%,16
59063,91.6906600506539,376.803196060511,475.926728620817,19.2657093070531%,79.172522449505%,16
59064,101.286194242001,391.961945327313,496.442019746688,20.402421675281%,78.954224206749%,16
59065,168.454933581434,411.451765813202,583.092735531151,28.8899043525186%,70.5636926583217%,15
59066,113.014069364759,514.314707266502,631.576824813282,17.8939544525197%,81.4334356582119%,17
59109,88.492148653538,303.174985336043,393.799002121449,22.4713999214875%,76.9872406234647%,16
59110,85.2936372564222,318.333734602846,405.751395950278,21.0211568235428%,78.4553639938322%,16
59111,108.749387501938,262.029808754723,375.027244438682,28.9977299288502%,69.8695395175658%,14
59112,120.477262624696,230.629542416347,357.46468763502,33.7032626696%,64.5181329496315%,13
59113,606.650994986303,265.278112169038,885.661318546312,68.4969505027085%,29.9525458111295%,5
59114,93.8230009820644,252.284898511779,349.297857650788,26.8604570360304%,72.2262942602992%,15
59115,191.91068382695,695.136930663357,896.596667050112,21.4043494560775%,77.5306173009123%,16
59116,92.7568305163591,246.871059487921,340.689902049785,27.2261754628714%,72.4621005796191%,15
59119,97.0215123791802,376.803196060511,479.125712817475,20.2496985203841%,78.6439103517819%,16
59120,118.344921693286,314.002663383759,435.53754323399,27.172151639223%,72.0954297193762%,15
59121,89.5583191192433,299.926681921729,393.733049222993,22.7459491388851%,76.1751350346676%,16
59122,88.492148653538,227.381239002033,317.98443387641,27.8290819379957%,71.5070345520148%,15
59123,131.138967281749,260.947040949952,402.70099485744,32.5648481022932%,64.799204442574%,13
59124,75.6981030650747,373.554892646196,454.561844129913,16.6529822163077%,82.1791132428252%,17
59125,82.0951258593064,236.043381440205,318.138507299512,25.8048378224198%,74.19516217758%,15
59126,98.0876828448855,227.381239002033,328.654957983434,29.8451857981189%,69.1853974749696%,14
59127,109.815557967644,343.237394112592,461.543914614964,23.7930897776555%,74.3672234090515%,15
59128,95.955341913475,273.940254607211,372.010564761954,25.7937142120885%,73.6377620841233%,15
59130,109.815557967644,263.112576559495,376.114170663654,29.1973997613209%,69.955507418195%,14
62078,34.1174549025689,185.153294615941,224.571753896294,15.1922289026269%,82.4472763842971%,17
62081,25.5880911769267,82.2903531626404,111.055424626341,23.0408296245058%,74.0984543884425%,15
63001,66.1025688737272,377.885963865283,450.355471182728,14.6778651761747%,83.908376392736%,17
63002,151.396206130149,372.472124841425,532.364427335616,28.4384527508456%,69.9656298798134%,14
63003,109.815557967644,447.183103370664,561.237653670586,19.5666768345695%,79.6780295202956%,16
63004,121.543433090402,227.381239002033,354.221754449789,34.3128087316926%,64.1917770847314%,13
63005,170.587274512844,251.202130707007,430.224534253468,39.6507546481164%,58.3886112266695%,12
63006,99.1538533105908,309.671592164673,417.311274180679,23.7601664381732%,74.2063805423569%,15
63007,103.418535173412,330.244180455333,436.860517826547,23.6731247053261%,75.5948791386212%,16
63008,67.1687393394325,215.470793149545,285.82043479618,23.5003278849992%,75.3867697749457%,16
63009,63.9702279423166,402.789623375029,475.233913961475,13.4607876380435%,84.756077279384%,17
63010,81.0289553936011,461.259084832695,544.399086447135,14.8841093621985%,84.7281151485706%,17
63011,62.9040574766114,339.989090698277,405.025016306757,15.5309067203319%,83.9427385988368%,17
63012,89.5583191192433,441.769264346806,534.521463643423,16.7548592920466%,82.6476192996262%,17
63013,68.2349098051378,288.016236069241,361.565128122334,18.8720937108876%,79.6581898163011%,16
63014,108.749387501938,316.168198993302,428.111466672614,25.4021197673504%,73.8518408419746%,15
63015,70.3672507365483,294.512842897871,367.011961766287,19.1730128897973%,80.2461155436172%,17
63016,45.8453300253269,149.421957058479,196.31632125914,23.3527858159131%,76.1128550596871%,16
63017,67.1687393394325,339.989090698277,409.285776149149,16.411207829259%,83.0688752238438%,17
63018,106.617046570528,354.065072160308,469.152259354536,22.7254679999224%,75.4691179889944%,16
63019,67.1687393394325,294.512842897871,365.933552439753,18.3554470180733%,80.482601536343%,17
63020,60.7717165452008,347.568465331678,411.534062054253,14.7671170259509%,84.456791643618%,17
63021,63.9702279423166,311.837127774216,381.116204135174,16.7849666973561%,81.8220596213783%,17
63022,98.0876828448855,346.485697526907,448.825350574242,21.8543098600355%,77.1983349611607%,16
63023,77.8304439964852,262.029808754723,345.18600106045,22.5473929294297%,75.9097437178038%,16
63024,81.0289553936011,317.250966798074,402.535814414554,20.1296263567129%,78.8131031916954%,16
63025,100.220023776296,320.499270212389,422.830340209524,23.7021836528179%,75.7985507978384%,16
63026,120.477262624696,580.363543357569,706.141810360049,17.0613410588543%,82.1879592516484%,17
63028,66.1025688737272,315.085431188531,383.299046283098,17.2456909336803%,82.2035520943651%,17
63028,110.881728433349,382.217035084369,496.275743804491,22.3427660564912%,77.0170696142152%,16
63029,90.6244895849486,311.837127774216,403.52362940467,22.4582857065024%,77.2785296946001%,16
63030,133.27130821316,201.394811687515,337.847022207877,39.4472348290104%,59.6112436840118%,12
63031,92.7568305163591,414.700069227516,517.013796344538,17.940881108431%,80.2106388958255%,17
63032,170.587274512844,449.348638980207,625.257739781864,27.2827129772688%,71.8661458132406%,15
63033,95.955341913475,357.313375574622,456.441775754442,21.0224714323908%,78.2823559443101%,16
63034,109.815557967644,180.822223396854,292.765727475937,37.5097040607904%,61.7634533098537%,13
63035,87.4259781878327,304.257753140815,393.781799679316,22.2016300039844%,77.2655702697772%,16
63036,107.683217036233,342.15462630782,453.014823630827,23.7703517454843%,75.5283510516314%,16
63037,56.5070346823797,375.720428255739,440.731403343019,12.8211954614%,85.2492981906528%,18
63038,135.40364914457,286.93346826447,430.837135793511,31.4280357692902%,66.5990566797356%,14
63040,100.220023776296,175.408384372997,280.925490506648,35.6749483984346%,62.4394689341465%,13
63041,41.5806481625058,278.271325826297,321.975998079813,12.9142073975957%,86.4261086186051%,18
63043,151.396206130149,341.071858503049,495.665866831,30.5440047946187%,68.810842409558%,14
63045,139.668331007391,424.444979470461,574.719241253849,24.3020106135094%,73.8525786163799%,15
63046,123.675774021812,269.609183388124,398.60286167832,31.0273171399408%,67.6385468616389%,14
63047,81.0289553936011,211.139721930459,295.354713460576,27.4344548100184%,71.4868300074182%,15
63049,110.881728433349,265.278112169038,377.208874777721,29.3953127424928%,70.3265829377316%,15
63051,81.0289553936011,370.306589231881,454.508602891827,17.8278155524563%,81.474055029056%,17
63053,104.484705639117,275.023022411982,382.705530248902,27.3015928385364%,71.8628294273966%,15
63054,79.9627849278958,339.989090698277,423.145755803546,18.8972201259701%,80.3479855428643%,17
63055,140.734501473097,429.858818494319,578.027404285952,24.3473753025514%,74.3665119174292%,15
63056,199.373877086887,544.632205800107,752.47108968138,26.495885333124%,72.3791536005352%,15
63057,93.8230009820644,255.533201926094,351.467249128998,26.6946639308714%,72.7046979652737%,15
63059,65.0363984080219,281.519629240612,351.844054156247,18.4844386709859%,80.0126152240147%,17
63060,66.1025688737272,331.326948260105,399.557463245271,16.5439454782877%,82.9234787830049%,17
63062,81.0289553936011,383.299802889141,468.56775061502,17.2929006077022%,81.8024292935311%,17
63064,81.0289553936011,253.367666316551,337.590501887525,24.0021431114189%,75.0517757164168%,16
63065,147.131524267328,411.451765813202,568.144108701621,25.8968670120627%,72.4203172243557%,15
63066,69.301080270843,454.762478004065,531.49643078456,13.0388608948032%,85.5626588748253%,18
63068,97.0215123791802,490.493815561527,593.852388623655,16.3376479134895%,82.595241672484%,17
63069,74.6319325993694,325.913109236247,407.994814235868,18.2923728428135%,79.8816793411084%,16
63070,81.0289553936011,206.808650711372,288.903540170908,28.0470621251877%,71.5839794102313%,15
63071,68.2349098051378,308.588824359901,383.177694738586,17.8076414003402%,80.5341304040227%,17
63072,101.286194242001,429.858818494319,533.272958847759,18.9933115042716%,80.6076534282018%,17
63073,35.1836253682742,267.443647778581,306.887087390163,11.4646809246631%,87.147246908621%,18
63074,62.9040574766114,301.0094497265,366.024553423951,17.1857480292455%,82.2375020775869%,17
63075,65.0363984080219,363.809982403252,432.03241694779,15.0535922437231%,84.2089547292507%,17
63076,142.866842404507,391.961945327313,544.368784441883,26.2444957329767%,72.0030164347454%,15
63077,72.4995916679589,363.809982403252,437.375508137145,16.5760520008875%,83.1802365781246%,17
63079,38.38213676539,262.029808754723,302.522991740953,12.6873453632431%,86.6148411553116%,18
63080,53.3085232852639,308.588824359901,365.083383781681,14.6017391241071%,84.525573627431%,17
63342,84.2274667907169,475.335066294725,564.841503743313,14.9116993408815%,84.1537073930631%,17
63343,98.0876828448855,452.596942394522,558.109653708202,17.5749840901639%,81.0946270840093%,17
63344,76.76427353078,308.588824359901,387.464144111521,19.8119683324002%,79.6431951316461%,16
63346,89.5583191192433,283.685164850155,382.757524939119,23.3981863931972%,74.1161561474925%,15
63348,50.110011888148,201.394811687515,252.570757641597,19.8399895364194%,79.7379766240787%,16
63349,10.6617046570528,71.4626751149245,84.2484038629878,12.6550820765599%,84.8237733158048%,17
63351,73.5657621336641,490.493815561527,565.108611870526,13.0179863814425%,86.7963795380817%,18
63353,92.7568305163591,427.693282884775,523.627093687908,17.7142916465747%,81.6789826272222%,17
63355,68.2349098051378,279.354093631069,349.720871568074,19.5112489280914%,79.8791597363076%,16
63357,106.617046570528,381.134267279597,492.003284052575,21.6699867717011%,77.4657974109924%,16
63358,95.955341913475,265.278112169038,365.459468544621,26.2560831425713%,72.5875603183746%,15
63361,144.999183335918,297.761146312185,445.946365784619,32.5149377730211%,66.7706184326203%,14
63362,68.2349098051378,341.071858503049,412.48374859496,16.5424480449389%,82.6873445717169%,17
63363,86.3598077221275,201.394811687515,290.944577566587,29.6825630655937%,69.2210225644858%,14
63364,82.0951258593064,355.147839965079,438.304977869891,18.7301376904909%,81.027562518467%,17
63365,65.0363984080219,331.326948260105,398.491292779566,16.3206573359178%,83.1453420096146%,17
63366,88.492148653538,270.691951192896,364.468204333618,24.2797993354%,74.2703884657979%,15
63367,59.7055460794955,161.332402910966,224.223985126977,26.6276357748635%,71.9514474865854%,15
63368,68.2349098051378,363.809982403252,435.238772385763,15.6775807061278%,83.5885967624222%,17
63369,116.212580761875,290.181771678784,410.633344772938,28.3008143983376%,70.6668796805193%,15
63370,130.072796816044,357.313375574622,490.559230657011,26.5152072751411%,72.8379680260156%,15
63371,148.197694733034,445.017567761121,596.396164801357,24.8488678297243%,74.6177782530416%,15
63374,164.190251718613,242.539988268835,408.828308338116,40.1611748428198%,59.3256345811175%,12
63379,133.27130821316,280.43686143584,421.129276097366,31.6461751242266%,66.5916328673864%,14
63380,55.4408642166744,192.732669249342,251.359569602532,22.0563968598218%,76.6760818194051%,16
63381,50.110011888148,234.960613635434,288.260583680526,17.3835809420562%,81.5097959753792%,17
63382,51.1761823538533,294.512842897871,347.820893383592,14.7133721197749%,84.6737066404661%,17
63383,84.2274667907169,486.162744342441,574.638259315179,14.6574763210327%,84.6032676142765%,17
63385,106.617046570528,258.781505340408,369.620644352615,28.8449923453995%,70.0127304289672%,15
63390,114.080239830465,455.845245808837,574.18137786218,19.8683280630267%,79.3904615134093%,16
65080,28.7866025740425,68.2143717006098,97.0009742746523,29.6766117962228%,70.3233882037772%,15
65081,54.3746937509691,357.313375574622,414.878027482536,13.1061878791009%,86.1249215203769%,18
65082,46.9115004910322,186.236062420712,234.213496977679,20.0293753760497%,79.5155124806751%,16
65087,144.999183335918,159.166867301423,307.339108903685,47.1788910474646%,51.7886798947228%,11
65088,30.918943505453,60.6349970672087,94.7399767091774,32.6355827597094%,64.0014903669857%,13
65089,83.1612963250116,214.388025344773,301.775336131893,27.5573535567749%,71.042262132076%,15
65108,35.1836253682742,176.491152177768,212.740711611976,16.5382662780816%,82.9606852588118%,17
68045,120.477262624696,341.071858503049,465.775135589853,25.865971242137%,73.2267208877775%,15
68048,86.3598077221275,249.036595097464,344.927343679913,25.0371010894016%,72.1997254379942%,15
68049,55.4408642166744,124.518297548732,181.021173810912,30.6267289342549%,68.7865927103087%,14
68050,99.1538533105908,285.850700459698,389.230568232397,25.4743232939992%,73.4399412044703%,15
68051,91.6906600506539,258.781505340408,356.835181814352,25.6955212724392%,72.5212979349784%,15
68052,135.40364914457,171.07731315391,309.641042694654,43.7292317472576%,55.2502057431108%,12
68053,81.0289553936011,279.354093631069,364.605141466349,22.2237555586088%,76.6182540672844%,16
68054,89.5583191192433,315.085431188531,405.709684373708,22.0744839397891%,77.6627828529474%,16
68055,74.6319325993694,206.808650711372,282.502595356247,26.4181405148705%,73.2059294714012%,15
68056,77.8304439964852,238.208917049748,318.150407267073,24.4634117130487%,74.873051113143%,15
68057,70.3672507365483,242.539988268835,317.155287187404,22.1870022601796%,76.4735755849217%,16
68059,166.322592650023,334.575251674419,509.370695159687,32.6525640816225%,65.6840401015866%,14
68060,251.616229906445,154.835796082336,406.452025988782,61.9055174578929%,38.0944825421068%,6
68061,153.52854706156,220.884632173403,378.669071457842,40.5442531840504%,58.3318387538272%,12
68062,140.734501473097,221.967399978175,373.303910206839,37.6997126537248%,59.4602397427844%,12
68063,75.6981030650747,232.79507802589,309.542215266299,24.4548560201883%,75.2062453987468%,16
68064,165.256422184318,516.480242876045,687.058491349176,24.0527443099938%,75.1726744344333%,16
68065,90.6244895849486,167.829009739595,263.754503702328,34.359409341964%,63.6307654973755%,13
68066,85.2936372564222,207.891418516144,294.247067818071,28.9870814648723%,70.6519932578157%,15
68067,67.1687393394325,90.952495600813,161.315115117619,41.6382180246768%,56.3818806033751%,12
68068,93.8230009820644,218.71909656386,319.965914205834,29.3228112172311%,68.3569989343171%,14
68069,59.7055460794955,318.333734602846,380.16722679378,15.7050744702627%,83.7351860357823%,17
68070,131.138967281749,458.01078141838,596.556665469439,21.9826505799837%,76.7757378182951%,16
68071,73.5657621336641,276.105790216754,350.737486416352,20.9745935301412%,78.7214942542513%,16
68072,87.4259781878327,281.519629240612,370.00761947395,23.6281561747643%,76.0848194534092%,16
68073,90.6244895849486,321.58203801716,413.272461668043,21.9285091533009%,77.8135655879892%,16
68074,106.617046570528,279.354093631069,392.342000665743,27.1745177395271%,71.2016794421828%,15
68075,141.800671938802,358.396143379394,509.753711918859,27.8174868810712%,70.3077064471563%,15
68076,98.0876828448855,213.305257540002,311.392940384887,31.499648875677%,68.5003511243232%,14
68077,139.668331007391,342.15462630782,488.18989575893,28.6094268277031%,70.086380173009%,15
68078,181.248979169897,205.725882906601,391.230754299377,46.3278965618337%,52.5842819476241%,11
68079,87.4259781878327,141.842582425077,230.330572658415,37.9567406874324%,61.5821776449245%,13
